ontology,root,fragment,text,statements,llm_used
envo,http://purl.obolibrary.org/obo/ENVO_04000010,"@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:soil_surface_layer rdfs:subClassOf [ a owl:Restriction ;
            owl:onProperty :part_of ;
            owl:someValuesFrom :pedosphere ],
        :soil_layer,
        :solid_surface_layer,
        :surface_of_an_astronomical_body ;
    owl:equivalentClass [ owl:intersectionOf [ rdf:first :solid_surface_layer ;
                    rdf:rest [ rdf:first [ a owl:Restriction ;
                                    owl:onProperty :composed_primarily_of ;
                                    owl:someValuesFrom :soil ] ;
                            rdf:rest :nil ] ] ] ;
    :has_definition ""A surface layer which is composed primarily of soil."" .

","The soil surface layer is the same as the intersection of the solid surface layer and something that is at least composed primarily of soil. It is a type of solid surface layer, a type of the surface of an astronomical body, a type of soil layer, and a type of something that is at least part of the pedosphere. Additionally, the soil surface layer is defined as a surface layer which is composed primarily of soil.",6,True
envo,http://purl.obolibrary.org/obo/ENVO_04000011,"@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:bare_soil_surface_layer rdfs:subClassOf [ a owl:Restriction ;
            owl:onProperty :composed_primarily_of ;
            owl:someValuesFrom :bare_soil ],
        :soil_surface_layer ;
    :has_definition ""A soil surface which is exposed to the troposphere, with no appreciable cover from vegetation or other material."" .

","A bare soil surface layer is a type of soil surface layer that is primarily composed of bare soil. It is defined as a soil surface which is exposed to the troposphere, with no appreciable cover from vegetation or other material.",3,True
envo,http://purl.obolibrary.org/obo/ENVO_04000012,"@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:particulate_organic_matter rdfs:subClassOf [ a owl:Restriction ;
            owl:onProperty :composed_primarily_of ;
            owl:someValuesFrom :organic_material ],
        :particulate_environmental_material ;
    :has_definition ""Particulate environmental material which is composed primarily of organic material."" .

",Particulate organic matter is a type of particulate environmental material and something that is at least composed primarily of some organic material. It is defined as particulate environmental material which is composed primarily of organic material.,3,True
envo,http://purl.obolibrary.org/obo/ENVO_04000013,"@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:particulate_organic_carbon rdfs:subClassOf [ a owl:Restriction ;
            owl:onProperty :composed_primarily_of ;
            owl:someValuesFrom :carbon_group_molecular_entity ],
        :particulate_organic_matter ;
    :has_definition ""Particulate organic matter which is composed primarily of carbon."" .

",Particulate organic carbon is a type of particulate organic matter and is also a type of entity that is at least composed primarily of some carbon group molecular entity. It is defined as particulate organic matter which is composed primarily of carbon.,3,True
envo,http://purl.obolibrary.org/obo/ENVO_04000014,"@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:particulate_organic_nitrogen rdfs:subClassOf [ a owl:Restriction ;
            owl:onProperty :composed_primarily_of ;
            owl:someValuesFrom :nitrogen_molecular_entity ],
        :particulate_organic_matter ;
    :has_definition ""Particulate organic matter which is composed primarily of nitrogen."" .

",Particulate organic nitrogen is a type of particulate organic matter and something that is composed primarily of some nitrogen molecular entity. It is defined as particulate organic matter which is composed primarily of nitrogen.,3,True
envo,http://purl.obolibrary.org/obo/ENVO_04000015,"@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:carbon_sequestration_process rdfs:subClassOf [ a owl:Restriction ;
            owl:onProperty :has_participant ;
            owl:someValuesFrom :atmospheric_carbon_dioxide ],
        :material_accumulation_process ;
    owl:equivalentClass [ owl:intersectionOf [ rdf:first :material_accumulation_process ;
                    rdf:rest [ rdf:first [ a owl:Restriction ;
                                    owl:onProperty :has_participant ;
                                    owl:someValuesFrom :atmospheric_carbon_dioxide ] ;
                            rdf:rest :nil ] ] ] ;
    :has_definition ""A material accumulation process during which atmospheric carbon dioxide is captured and stored."" .

","The carbon sequestration process is identical to a process that is at the intersection of material accumulation processes and processes that involve atmospheric carbon dioxide as a participant. It is classified as a type of material accumulation process and also as a type that involves atmospheric carbon dioxide. Furthermore, it is defined as a material accumulation process during which atmospheric carbon dioxide is captured and stored.",4,True
envo,http://purl.obolibrary.org/obo/ENVO_04000016,"@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:biotic_carbon_sequestration rdfs:subClassOf [ a owl:Restriction ;
            owl:onProperty :has_part ;
            owl:someValuesFrom :biological_process ],
        :carbon_sequestration_process ;
    :has_definition ""A carbon sequestration process during which atmospheric carbon dioxide is captured and stored by biological processes."" .

",Biotic carbon sequestration is a type of carbon sequestration process and is also a type of something that at least has some part of a biological process. It is defined as a carbon sequestration process during which atmospheric carbon dioxide is captured and stored by biological processes.,3,True
envo,http://purl.obolibrary.org/obo/ENVO_04000017,"@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:geological_carbon_sequestration rdfs:subClassOf [ a owl:Restriction ;
            owl:onProperty :has_participant ;
            owl:someValuesFrom :subsurface_landform ],
        :carbon_sequestration_process ;
    :has_definition ""A carbon sequestration process during which carbon dioxide is stored in underground geological formations."" ;
    :has_related_synonym ""abiotic carbon sequestration"" .

","Geological carbon sequestration is a type of carbon sequestration process that involves the storage of carbon dioxide in underground geological formations. This process, which has at least one participant being some subsurface landform, is defined as a carbon sequestration process during which carbon dioxide is stored in underground geological formations. Additionally, geological carbon sequestration is related to abiotic carbon sequestration through a synonym relationship.",4,True
envo,http://purl.obolibrary.org/obo/ENVO_04000018,"@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:carbon_sequestration_by_the_ocean_carbonate_system rdfs:subClassOf [ a owl:Restriction ;
            owl:onProperty :has_participant ;
            owl:someValuesFrom :carbonate_system_of_ocean_water ],
        [ a owl:Restriction ;
            owl:onProperty :occurs_in ;
            owl:someValuesFrom :ocean ],
        :carbon_sequestration_process ;
    :has_definition ""A carbon sequestration process during which carbon dioxide is stored in the carbonate system of an ocean."" .

",Carbon sequestration by the ocean carbonate system is a type of carbon sequestration process that occurs in some oceans and involves the carbonate system of ocean water as a participant. It is defined as a carbon sequestration process during which carbon dioxide is stored in the carbonate system of an ocean.,4,True
envo,http://purl.obolibrary.org/obo/ENVO_06105002,"@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:thermoplasticity rdfs:subClassOf :disposition ;
    :has_definition ""A disposition inhering in a bearer by virtue of that bearer's ability to, repeatedly, become plastic on heating and harden again on cooling.""@en ;
    :has_exact_synonym ""termoplasticità""@it,
        ""熱塑性""@zh .

","Thermoplasticity is a type of disposition and is defined as a disposition inhering in a bearer by virtue of that bearer's ability to repeatedly become plastic on heating and harden again on cooling. Thermoplasticity also has exact synonyms, including ""termoplasticità"" and ""熱塑性"".",4,True
envo,http://purl.obolibrary.org/obo/ENVO_06105003,"@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:thermoplastic_material rdfs:subClassOf :environmental_material ;
    :has_definition ""An environmental material which is capable of, repeatedly, becoming plastic when heated and hardening again when cooled.""@en .

",Thermoplastic material is a type of environmental material that is defined as an environmental material capable of repeatedly becoming plastic when heated and hardening again when cooled.,2,True
envo,http://purl.obolibrary.org/obo/ENVO_06105004,"@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:thermosetting_disposition rdfs:subClassOf :disposition ;
    :has_definition ""A disposition which inheres in materials capable of becoming rigid when cured by heating.""@en ;
    :has_exact_synonym ""熱固性""@zh .

",Thermosetting disposition is a type of disposition characterized by its inherent quality in materials to become rigid when cured by heating. It is also exactly synonymous with 熱固性.,3,True
